shipping date (DateOrders),YEAR,Month,Day
9/22/2017 5:21:00 PM,2017,9,22
8/23/2015 7:23:00 AM,2015,8,23
8/24/2017 12:29:00 PM,2017,8,24
12/24/2015 11:09:00 PM,2015,12,24
8/25/2015 7:38:00 PM,2015,8,25
5/26/2015 1:43:00 AM,2015,5,26
1/27/2016 6:59:00 AM,2016,1,27
1/28/2015 10:54:00 PM,2015,1,28
10/29/2017 4:04:00 PM,2017,10,29
12/29/2016 3:11:00 AM,2016,12,29
1/30/2017 7:42:00 AM,2017,1,30
5/30/2015 2:46:00 AM,2015,5,30
6/30/2017 3:06:00 AM,2017,6,30
12/30/2017 5:50:00 AM,2017,12,30
3/31/2017 7:31:00 PM,2017,3,31
3/2/2015 2:11:00 AM,2015,3,2
6/2/2017 1:02:00 AM,2017,6,2
6/2/2017 9:27:00 AM,2017,6,2
11/2/2015 12:58:00 AM,2015,11,2
1/3/2018 10:01:00 AM,2018,1,3
6/3/2015 10:33:00 PM,2015,6,3
2/4/2017 12:15:00 PM,2017,2,4
8/5/2016 2:41:00 AM,2016,8,5
9/5/2016 4:40:00 PM,2016,9,5
1/6/2015 1:18:00 PM,2015,1,6
4/6/2016 11:10:00 PM,2016,4,6
9/7/2016 3:36:00 AM,2016,9,7
9/7/2017 8:21:00 PM,2017,9,7
10/9/2015 9:51:00 PM,2015,10,9
5/10/2015 3:35:00 PM,2015,5,10
10/10/2017 2:31:00 PM,2017,10,10
12/10/2017 4:37:00 AM,2017,12,10
1/11/2015 7:20:00 AM,2015,1,11
11/13/2015 3:30:00 PM,2015,11,13
11/13/2016 11:03:00 PM,2016,11,13
12/13/2015 2:24:00 AM,2015,12,13
11/14/2017 12:12:00 PM,2017,11,14
1/15/2015 1:22:00 PM,2015,1,15
4/15/2015 9:34:00 PM,2015,4,15
6/15/2017 12:30:00 AM,2017,6,15
10/15/2016 4:20:00 AM,2016,10,15
6/16/2017 2:46:00 AM,2017,6,16
10/16/2016 3:54:00 PM,2016,10,16
12/16/2017 11:11:00 PM,2017,12,16
1/17/2017 6:19:00 AM,2017,1,17
2/18/2016 11:31:00 AM,2016,2,18
8/18/2015 8:36:00 AM,2015,8,18
8/18/2016 12:50:00 PM,2016,8,18
2/19/2017 11:47:00 PM,2017,2,19
4/19/2015 12:54:00 AM,2015,4,19
5/19/2016 5:10:00 PM,2016,5,19
4/20/2015 8:15:00 AM,2015,4,20
9/22/2016 8:14:00 AM,2016,9,22
11/24/2016 1:18:00 AM,2016,11,24
7/25/2016 12:15:00 AM,2016,7,25
6/26/2017 11:10:00 AM,2017,6,26
11/26/2015 1:01:00 PM,2015,11,26
7/27/2017 12:21:00 PM,2017,7,27
2/28/2017 10:48:00 AM,2017,2,28
10/28/2017 8:01:00 AM,2017,10,28
1/29/2018 4:39:00 PM,2018,1,29
8/30/2015 4:13:00 AM,2015,8,30
1/31/2015 11:05:00 PM,2015,1,31
12/31/2015 5:06:00 AM,2015,12,31
8/1/2017 2:27:00 PM,2017,8,1
8/2/2016 2:31:00 AM,2016,8,2
4/3/2015 10:28:00 PM,2015,4,3
9/4/2015 10:52:00 AM,2015,9,4
9/4/2015 3:46:00 PM,2015,9,4
2/5/2017 9:37:00 AM,2017,2,5
12/5/2016 1:17:00 AM,2016,12,5
4/8/2017 4:58:00 AM,2017,4,8
10/8/2015 10:33:00 PM,2015,10,8
6/10/2015 1:47:00 PM,2015,6,10
12/10/2015 8:27:00 AM,2015,12,10
4/11/2017 4:37:00 AM,2017,4,11
2/12/2016 2:03:00 AM,2016,2,12
7/12/2015 3:51:00 PM,2015,7,12
1/13/2017 6:14:00 PM,2017,1,13
2/13/2016 5:54:00 AM,2016,2,13
7/13/2017 7:33:00 AM,2017,7,13
3/14/2017 4:08:00 AM,2017,3,14
6/14/2015 12:39:00 AM,2015,6,14
7/15/2016 10:46:00 AM,2016,7,15
7/15/2016 12:31:00 PM,2016,7,15
10/16/2017 5:45:00 AM,2017,10,16
10/16/2017 2:10:00 PM,2017,10,16
8/17/2016 3:43:00 AM,2016,8,17
2/18/2016 4:41:00 AM,2016,2,18
4/19/2017 9:46:00 PM,2017,4,19
4/20/2015 12:01:00 AM,2015,4,20
5/20/2016 5:36:00 AM,2016,5,20
9/20/2016 9:22:00 PM,2016,9,20
2/21/2015 11:40:00 AM,2015,2,21
7/21/2017 8:51:00 AM,2017,7,21
1/22/2017 11:12:00 AM,2017,1,22
4/22/2016 4:45:00 PM,2016,4,22
6/22/2015 11:30:00 AM,2015,6,22
1/23/2018 8:25:00 AM,2018,1,23
9/23/2016 5:04:00 AM,2016,9,23
9/23/2017 9:23:00 PM,2017,9,23
11/23/2017 6:29:00 PM,2017,11,23
6/24/2016 6:15:00 AM,2016,6,24
4/25/2017 9:04:00 PM,2017,4,25
11/25/2017 10:31:00 PM,2017,11,25
4/26/2016 5:53:00 PM,2016,4,26
10/26/2017 2:09:00 PM,2017,10,26
3/27/2016 5:45:00 PM,2016,3,27
3/27/2017 4:17:00 AM,2017,3,27
9/30/2015 4:57:00 PM,2015,9,30
1/31/2016 7:51:00 AM,2016,1,31
1/1/2017 9:13:00 PM,2017,1,1
4/1/2016 1:12:00 PM,2016,4,1
5/2/2015 4:12:00 AM,2015,5,2
7/2/2015 3:30:00 PM,2015,7,2
7/2/2016 1:41:00 AM,2016,7,2
5/3/2016 7:22:00 AM,2016,5,3
6/3/2017 5:09:00 PM,2017,6,3
6/3/2017 10:24:00 PM,2017,6,3
5/4/2016 12:11:00 PM,2016,5,4
8/4/2017 5:46:00 PM,2017,8,4
1/6/2018 8:00:00 PM,2018,1,6
8/6/2017 4:38:00 AM,2017,8,6
9/6/2015 3:51:00 AM,2015,9,6
10/6/2016 7:30:00 PM,2016,10,6
1/7/2017 9:55:00 PM,2017,1,7
3/7/2016 10:57:00 AM,2016,3,7
6/7/2015 6:10:00 PM,2015,6,7
9/8/2016 4:34:00 AM,2016,9,8
9/9/2016 6:45:00 PM,2016,9,9
12/10/2017 7:57:00 AM,2017,12,10
11/11/2016 10:31:00 PM,2016,11,11
12/11/2017 1:23:00 PM,2017,12,11
6/12/2016 1:58:00 PM,2016,6,12
1/13/2015 9:31:00 AM,2015,1,13
4/13/2015 8:05:00 AM,2015,4,13
4/13/2015 10:01:00 AM,2015,4,13
11/13/2016 7:43:00 PM,2016,11,13
1/15/2017 9:12:00 PM,2017,1,15
1/16/2015 6:43:00 PM,2015,1,16
11/16/2017 2:49:00 PM,2017,11,16
6/17/2016 6:31:00 PM,2016,6,17
1/18/2017 9:06:00 PM,2017,1,18
1/21/2017 3:09:00 AM,2017,1,21
6/21/2016 5:01:00 PM,2016,6,21
8/21/2015 10:48:00 PM,2015,8,21
1/22/2016 11:54:00 AM,2016,1,22
1/22/2017 12:10:00 AM,2017,1,22
5/22/2015 3:02:00 PM,2015,5,22
6/22/2017 7:45:00 PM,2017,6,22
1/23/2016 2:05:00 AM,2016,1,23
8/23/2017 3:28:00 AM,2017,8,23
9/23/2016 5:41:00 PM,2016,9,23
2/24/2016 9:45:00 AM,2016,2,24
4/24/2017 10:12:00 AM,2017,4,24
7/25/2017 9:01:00 AM,2017,7,25
11/25/2016 5:04:00 PM,2016,11,25
8/26/2017 7:03:00 AM,2017,8,26
11/26/2017 9:02:00 AM,2017,11,26
9/27/2016 7:57:00 PM,2016,9,27
5/28/2017 8:56:00 AM,2017,5,28
6/28/2017 1:00:00 AM,2017,6,28
12/28/2017 2:04:00 PM,2017,12,28
4/29/2016 10:32:00 AM,2016,4,29
5/29/2017 12:42:00 AM,2017,5,29
7/29/2017 1:03:00 PM,2017,7,29
11/29/2016 7:41:00 PM,2016,11,29
1/30/2017 6:33:00 PM,2017,1,30
6/1/2016 6:54:00 PM,2016,6,1
12/1/2015 2:15:00 PM,2015,12,1
12/1/2016 3:03:00 AM,2016,12,1
5/2/2017 12:02:00 AM,2017,5,2
8/4/2016 10:55:00 AM,2016,8,4
10/4/2015 10:44:00 PM,2015,10,4
2/5/2016 6:42:00 PM,2016,2,5
1/6/2015 1:13:00 AM,2015,1,6
3/6/2017 5:27:00 PM,2017,3,6
12/6/2016 12:09:00 PM,2016,12,6
1/8/2017 8:57:00 AM,2017,1,8
9/8/2015 2:06:00 AM,2015,9,8
10/8/2017 8:29:00 PM,2017,10,8
1/9/2017 5:53:00 PM,2017,1,9
2/9/2016 2:09:00 PM,2016,2,9
6/9/2015 1:26:00 PM,2015,6,9
10/9/2015 4:04:00 PM,2015,10,9
11/9/2015 5:26:00 PM,2015,11,9
11/9/2017 7:54:00 PM,2017,11,9
12/9/2015 1:06:00 AM,2015,12,9
12/9/2016 1:59:00 AM,2016,12,9
8/10/2017 6:22:00 AM,2017,8,10
12/10/2017 2:42:00 AM,2017,12,10
1/11/2017 11:03:00 AM,2017,1,11
2/12/2017 12:56:00 PM,2017,2,12
9/12/2016 4:49:00 PM,2016,9,12
7/15/2017 8:04:00 PM,2017,7,15
10/15/2017 10:45:00 PM,2017,10,15
2/16/2016 7:34:00 PM,2016,2,16
7/16/2017 11:35:00 PM,2017,7,16
7/18/2017 4:08:00 AM,2017,7,18
9/18/2017 6:30:00 AM,2017,9,18
2/19/2015 12:22:00 PM,2015,2,19
11/19/2017 10:58:00 AM,2017,11,19
2/20/2016 10:59:00 AM,2016,2,20
4/20/2016 2:40:00 AM,2016,4,20
4/20/2017 12:13:00 PM,2017,4,20
8/21/2017 4:00:00 PM,2017,8,21
11/23/2017 2:43:00 AM,2017,11,23
3/24/2016 12:31:00 PM,2016,3,24
4/24/2015 8:36:00 AM,2015,4,24
12/24/2017 1:38:00 AM,2017,12,24
10/25/2015 10:42:00 PM,2015,10,25
4/27/2015 4:55:00 AM,2015,4,27
6/27/2015 2:28:00 AM,2015,6,27
1/28/2018 5:52:00 PM,2018,1,28
7/28/2016 3:24:00 AM,2016,7,28
8/29/2016 4:45:00 PM,2016,8,29
12/29/2017 1:58:00 AM,2017,12,29
11/30/2016 8:34:00 PM,2016,11,30
11/30/2017 10:04:00 AM,2017,11,30
7/31/2017 7:31:00 PM,2017,7,31
12/31/2015 9:13:00 PM,2015,12,31
1/1/2018 2:24:00 PM,2018,1,1
4/1/2016 6:38:00 PM,2016,4,1
3/2/2016 3:31:00 PM,2016,3,2
9/2/2015 4:02:00 AM,2015,9,2
2/3/2017 9:00:00 PM,2017,2,3
3/3/2016 1:30:00 AM,2016,3,3
4/3/2015 3:59:00 PM,2015,4,3
5/3/2015 1:29:00 PM,2015,5,3
1/4/2016 9:12:00 PM,2016,1,4
3/4/2017 8:00:00 AM,2017,3,4
4/4/2015 10:23:00 AM,2015,4,4
2/5/2017 9:05:00 AM,2017,2,5
4/6/2016 3:49:00 PM,2016,4,6
7/6/2015 7:42:00 PM,2015,7,6
5/7/2016 9:28:00 AM,2016,5,7
9/7/2016 7:59:00 PM,2016,9,7
11/7/2016 10:58:00 AM,2016,11,7
7/8/2017 12:07:00 AM,2017,7,8
11/8/2017 12:17:00 AM,2017,11,8
2/9/2017 4:52:00 AM,2017,2,9
2/10/2016 2:19:00 PM,2016,2,10
10/10/2015 11:41:00 AM,2015,10,10
1/11/2018 7:23:00 AM,2018,1,11
9/11/2015 11:44:00 AM,2015,9,11
7/12/2015 6:18:00 PM,2015,7,12
10/12/2016 1:53:00 AM,2016,10,12
11/12/2017 2:49:00 AM,2017,11,12
5/13/2017 11:34:00 AM,2017,5,13
9/14/2017 2:34:00 PM,2017,9,14
10/14/2016 8:06:00 PM,2016,10,14
3/16/2016 11:17:00 PM,2016,3,16
4/16/2015 7:44:00 AM,2015,4,16
5/16/2017 4:13:00 AM,2017,5,16
8/17/2016 10:49:00 PM,2016,8,17
8/17/2017 3:23:00 AM,2017,8,17
6/18/2016 3:38:00 AM,2016,6,18
7/18/2017 1:56:00 PM,2017,7,18
11/18/2017 3:05:00 AM,2017,11,18
8/19/2016 2:19:00 AM,2016,8,19
4/20/2016 9:56:00 PM,2016,4,20
5/21/2015 5:24:00 AM,2015,5,21
10/21/2015 1:57:00 PM,2015,10,21
7/22/2015 10:50:00 PM,2015,7,22
12/22/2016 3:43:00 AM,2016,12,22
11/23/2017 4:44:00 PM,2017,11,23
7/24/2017 10:31:00 PM,2017,7,24
1/25/2017 12:15:00 PM,2017,1,25
9/25/2015 2:20:00 PM,2015,9,25
9/25/2016 4:43:00 AM,2016,9,25
9/25/2017 4:17:00 AM,2017,9,25
1/26/2018 2:28:00 AM,2018,1,26
1/26/2018 11:18:00 AM,2018,1,26
1/27/2017 10:25:00 PM,2017,1,27
3/28/2016 12:41:00 PM,2016,3,28
5/28/2015 9:31:00 PM,2015,5,28
6/28/2015 11:45:00 PM,2015,6,28
12/29/2015 12:59:00 PM,2015,12,29
12/29/2016 1:20:00 PM,2016,12,29
6/30/2015 3:31:00 PM,2015,6,30
6/30/2017 8:58:00 PM,2017,6,30
3/31/2017 11:07:00 AM,2017,3,31
7/31/2016 8:02:00 PM,2016,7,31
12/31/2016 4:35:00 AM,2016,12,31
5/1/2016 3:31:00 PM,2016,5,1
9/1/2017 9:30:00 AM,2017,9,1
9/1/2017 11:46:00 AM,2017,9,1
12/2/2016 5:09:00 AM,2016,12,2
8/3/2016 3:08:00 PM,2016,8,3
11/4/2017 11:31:00 AM,2017,11,4
3/5/2015 7:16:00 AM,2015,3,5
9/5/2017 3:11:00 AM,2017,9,5
10/5/2015 5:29:00 PM,2015,10,5
7/6/2017 4:25:00 PM,2017,7,6
11/6/2016 7:28:00 AM,2016,11,6
10/7/2016 12:14:00 PM,2016,10,7
6/8/2016 8:49:00 PM,2016,6,8
9/8/2015 6:34:00 PM,2015,9,8
12/8/2017 3:19:00 PM,2017,12,8
1/9/2018 1:10:00 PM,2018,1,9
5/9/2017 2:23:00 PM,2017,5,9
12/9/2015 8:22:00 PM,2015,12,9
6/10/2017 2:41:00 PM,2017,6,10
8/10/2015 2:35:00 PM,2015,8,10
10/10/2015 11:25:00 PM,2015,10,10
12/10/2017 4:06:00 AM,2017,12,10
5/11/2017 11:08:00 PM,2017,5,11
11/11/2016 2:59:00 PM,2016,11,11
7/12/2017 6:14:00 AM,2017,7,12
3/13/2016 2:58:00 PM,2016,3,13
6/13/2016 4:15:00 PM,2016,6,13
8/13/2017 6:33:00 AM,2017,8,13
12/13/2017 2:57:00 PM,2017,12,13
3/14/2017 10:58:00 AM,2017,3,14
4/15/2017 7:19:00 PM,2017,4,15
7/15/2015 4:43:00 PM,2015,7,15
12/16/2017 4:21:00 PM,2017,12,16
1/19/2016 6:54:00 PM,2016,1,19
1/19/2016 8:39:00 PM,2016,1,19
12/20/2016 5:49:00 PM,2016,12,20
7/21/2015 9:21:00 AM,2015,7,21
8/21/2017 4:21:00 PM,2017,8,21
9/21/2015 3:18:00 AM,2015,9,21
9/21/2015 6:59:00 AM,2015,9,21
11/22/2016 8:50:00 AM,2016,11,22
3/23/2016 3:03:00 AM,2016,3,23
1/25/2015 9:25:00 AM,2015,1,25
1/25/2016 8:07:00 PM,2016,1,25
4/25/2017 10:44:00 AM,2017,4,25
6/25/2016 12:17:00 AM,2016,6,25
4/26/2015 11:50:00 PM,2015,4,26
11/26/2017 9:49:00 PM,2017,11,26
4/27/2015 8:46:00 AM,2015,4,27
5/27/2015 1:54:00 AM,2015,5,27
10/27/2017 12:55:00 PM,2017,10,27
4/28/2016 10:00:00 AM,2016,4,28
2/29/2016 12:06:00 AM,2016,2,29
8/29/2016 4:03:00 AM,2016,8,29
12/29/2017 3:12:00 AM,2017,12,29
1/30/2017 1:02:00 AM,2017,1,30
5/30/2016 7:31:00 AM,2016,5,30
11/30/2015 1:07:00 AM,2015,11,30
2/1/2015 12:55:00 PM,2015,2,1
7/1/2016 3:37:00 AM,2016,7,1
6/10/2017 8:23:00 AM,2017,6,10
7/11/2016 1:45:00 PM,2016,7,11
12/11/2017 9:53:00 AM,2017,12,11
4/12/2016 8:27:00 AM,2016,4,12
7/12/2016 12:21:00 PM,2016,7,12
6/13/2015 4:03:00 PM,2015,6,13
7/13/2017 2:17:00 AM,2017,7,13
4/14/2015 11:09:00 PM,2015,4,14
9/14/2017 12:54:00 AM,2017,9,14
9/14/2017 4:19:00 PM,2017,9,14
1/15/2015 4:37:00 PM,2015,1,15
2/15/2016 6:42:00 PM,2016,2,15
5/15/2015 4:22:00 AM,2015,5,15
11/15/2016 7:06:00 AM,2016,11,15
8/16/2016 11:31:00 PM,2016,8,16
6/17/2015 4:08:00 AM,2015,6,17
1/18/2015 8:55:00 AM,2015,1,18
9/18/2015 6:59:00 AM,2015,9,18
9/18/2016 4:02:00 AM,2016,9,18
12/18/2017 1:59:00 AM,2017,12,18
3/19/2017 10:15:00 AM,2017,3,19
12/19/2016 3:38:00 PM,2016,12,19
1/22/2018 1:19:00 PM,2018,1,22
2/22/2015 8:36:00 PM,2015,2,22
4/23/2015 10:37:00 PM,2015,4,23
9/23/2016 5:51:00 PM,2016,9,23
12/23/2017 9:31:00 AM,2017,12,23
6/25/2015 2:49:00 PM,2015,6,25
1/26/2017 7:52:00 AM,2017,1,26
3/26/2015 4:31:00 PM,2015,3,26
6/26/2015 11:34:00 PM,2015,6,26
8/27/2016 5:06:00 AM,2016,8,27
11/27/2017 10:41:00 AM,2017,11,27
4/28/2015 12:16:00 PM,2015,4,28
4/28/2015 3:46:00 PM,2015,4,28
11/28/2016 11:43:00 PM,2016,11,28
11/28/2017 3:04:00 AM,2017,11,28
5/29/2016 2:00:00 PM,2016,5,29
12/29/2015 8:04:00 AM,2015,12,29
6/30/2016 2:44:00 AM,2016,6,30
6/30/2016 10:21:00 PM,2016,6,30
8/30/2017 7:29:00 PM,2017,8,30
9/30/2016 5:35:00 AM,2016,9,30
11/30/2017 8:24:00 PM,2017,11,30
1/31/2018 8:56:00 AM,2018,1,31
2/2/2015 6:31:00 PM,2015,2,2
3/2/2016 6:19:00 PM,2016,3,2
9/2/2015 5:47:00 AM,2015,9,2
3/3/2016 1:56:00 PM,2016,3,3
3/4/2015 2:58:00 PM,2015,3,4
8/4/2015 8:12:00 PM,2015,8,4
11/4/2015 9:07:00 PM,2015,11,4
12/4/2016 6:33:00 AM,2016,12,4
12/4/2017 4:49:00 AM,2017,12,4
3/5/2017 6:57:00 AM,2017,3,5
10/5/2015 1:59:00 PM,2015,10,5
1/6/2015 8:24:00 AM,2015,1,6
2/6/2018 2:58:00 AM,2018,2,6
11/7/2015 5:36:00 PM,2015,11,7
1/8/2018 12:02:00 AM,2018,1,8
10/8/2017 1:02:00 AM,2017,10,8
1/9/2016 3:30:00 AM,2016,1,9
3/9/2017 5:17:00 PM,2017,3,9
3/10/2015 8:24:00 PM,2015,3,10
12/10/2017 11:48:00 AM,2017,12,10
3/11/2016 4:44:00 PM,2016,3,11
7/11/2016 6:40:00 PM,2016,7,11
3/12/2017 6:25:00 AM,2017,3,12
7/13/2017 3:00:00 PM,2017,7,13
12/13/2017 11:12:00 PM,2017,12,13
7/15/2015 6:28:00 PM,2015,7,15
2/16/2016 10:59:00 AM,2016,2,16
4/16/2016 9:35:00 PM,2016,4,16
9/16/2016 12:05:00 PM,2016,9,16
9/16/2016 2:01:00 PM,2016,9,16
10/16/2015 1:42:00 AM,2015,10,16
10/16/2016 10:44:00 PM,2016,10,16
1/18/2017 10:10:00 AM,2017,1,18
4/18/2017 7:30:00 PM,2017,4,18
2/19/2016 7:28:00 AM,2016,2,19
8/19/2017 8:54:00 PM,2017,8,19
2/21/2017 3:27:00 AM,2017,2,21
7/21/2016 12:00:00 PM,2016,7,21
8/21/2016 9:35:00 PM,2016,8,21
10/21/2017 3:12:00 PM,2017,10,21
11/21/2017 10:10:00 PM,2017,11,21
5/22/2017 3:51:00 AM,2017,5,22
6/23/2015 2:18:00 PM,2015,6,23
10/24/2017 1:06:00 PM,2017,10,24
2/25/2015 11:39:00 PM,2015,2,25
6/25/2016 7:28:00 AM,2016,6,25
11/25/2017 12:00:00 PM,2017,11,25
1/26/2015 10:33:00 PM,2015,1,26
1/26/2018 3:25:00 PM,2018,1,26
6/26/2017 6:31:00 PM,2017,6,26
1/27/2016 2:26:00 AM,2016,1,27
3/27/2017 3:46:00 AM,2017,3,27
7/27/2017 5:36:00 PM,2017,7,27
5/28/2017 5:10:00 PM,2017,5,28
7/28/2015 6:11:00 AM,2015,7,28
10/29/2017 2:03:00 AM,2017,10,29
1/30/2016 4:16:00 PM,2016,1,30
8/30/2015 9:13:00 PM,2015,8,30
5/1/2015 2:06:00 AM,2015,5,1
10/1/2017 2:27:00 AM,2017,10,1
3/2/2017 3:27:00 AM,2017,3,2
10/2/2017 5:25:00 AM,2017,10,2
1/3/2018 1:16:00 AM,2018,1,3
5/3/2016 9:34:00 PM,2016,5,3
4/4/2016 8:17:00 AM,2016,4,4
9/4/2016 4:45:00 AM,2016,9,4
4/5/2015 2:30:00 AM,2015,4,5
6/5/2017 7:52:00 AM,2017,6,5
8/5/2015 8:22:00 PM,2015,8,5
10/6/2016 7:04:00 PM,2016,10,6
12/6/2016 5:35:00 PM,2016,12,6
5/7/2017 3:26:00 PM,2017,5,7
10/8/2017 7:52:00 AM,2017,10,8
10/8/2017 12:30:00 PM,2017,10,8
12/8/2015 8:01:00 PM,2015,12,8
10/9/2016 2:51:00 AM,2016,10,9
12/9/2016 8:54:00 PM,2016,12,9
7/10/2015 12:41:00 PM,2015,7,10
4/11/2017 3:13:00 AM,2017,4,11
5/11/2015 10:56:00 PM,2015,5,11
5/11/2017 8:36:00 AM,2017,5,11
5/11/2017 8:52:00 PM,2017,5,11
7/11/2016 10:36:00 AM,2016,7,11
1/13/2016 12:05:00 PM,2016,1,13
1/13/2017 4:18:00 PM,2017,1,13
6/13/2015 5:02:00 AM,2015,6,13
6/13/2017 1:17:00 PM,2017,6,13
7/14/2015 12:05:00 AM,2015,7,14
8/14/2016 9:25:00 PM,2016,8,14
12/14/2015 3:53:00 AM,2015,12,14
2/15/2017 5:34:00 AM,2017,2,15
3/15/2015 7:10:00 PM,2015,3,15
4/16/2017 4:21:00 PM,2017,4,16
1/18/2016 12:04:00 PM,2016,1,18
12/18/2015 10:43:00 AM,2015,12,18
12/18/2017 3:44:00 AM,2017,12,18
9/19/2015 5:41:00 PM,2015,9,19
11/19/2017 5:42:00 AM,2017,11,19
2/20/2016 12:33:00 PM,2016,2,20
6/20/2017 12:18:00 PM,2017,6,20
9/20/2017 9:23:00 PM,2017,9,20
5/22/2016 3:29:00 AM,2016,5,22
8/22/2015 10:05:00 AM,2015,8,22
11/23/2017 2:49:00 PM,2017,11,23
12/23/2016 3:16:00 AM,2016,12,23
5/24/2016 11:28:00 PM,2016,5,24
6/24/2017 1:16:00 PM,2017,6,24
11/24/2017 6:14:00 AM,2017,11,24
4/26/2017 7:18:00 AM,2017,4,26
7/26/2015 11:16:00 PM,2015,7,26
5/27/2016 3:45:00 PM,2016,5,27
8/27/2016 1:42:00 PM,2016,8,27
12/27/2017 4:57:00 AM,2017,12,27
7/28/2015 8:07:00 AM,2015,7,28
12/28/2015 3:10:00 PM,2015,12,28
3/29/2015 4:05:00 AM,2015,3,29
3/29/2016 7:51:00 PM,2016,3,29
6/29/2017 1:05:00 PM,2017,6,29
6/29/2017 4:36:00 PM,2017,6,29
1/30/2016 6:06:00 PM,2016,1,30
4/30/2016 12:43:00 AM,2016,4,30
4/30/2016 3:42:00 AM,2016,4,30
6/30/2016 7:49:00 AM,2016,6,30
12/30/2016 7:55:00 AM,2016,12,30
10/31/2016 10:11:00 AM,2016,10,31
12/31/2017 6:58:00 PM,2017,12,31
7/1/2017 5:33:00 AM,2017,7,1
7/1/2017 7:34:00 PM,2017,7,1
2/2/2018 12:52:00 AM,2018,2,2
5/2/2017 3:58:00 PM,2017,5,2
6/2/2015 2:51:00 PM,2015,6,2
11/2/2017 12:34:00 PM,2017,11,2
1/5/2017 5:27:00 AM,2017,1,5
2/5/2016 1:27:00 PM,2016,2,5
3/5/2017 7:02:00 PM,2017,3,5
9/5/2017 12:17:00 PM,2017,9,5
10/6/2016 8:44:00 AM,2016,10,6
2/8/2016 4:52:00 AM,2016,2,8
6/9/2017 7:09:00 PM,2017,6,9
8/9/2017 1:54:00 PM,2017,8,9
2/10/2016 7:56:00 PM,2016,2,10
3/10/2016 8:30:00 AM,2016,3,10
9/10/2017 8:00:00 PM,2017,9,10
10/10/2015 10:01:00 PM,2015,10,10
10/11/2017 6:33:00 PM,2017,10,11
3/12/2015 2:21:00 AM,2015,3,12
3/12/2017 10:15:00 PM,2017,3,12
5/12/2015 4:27:00 PM,2015,5,12
12/12/2017 7:10:00 PM,2017,12,12
4/13/2017 9:21:00 AM,2017,4,13
12/15/2015 5:54:00 PM,2015,12,15
1/16/2015 4:32:00 AM,2015,1,16
4/16/2017 5:29:00 AM,2017,4,16
5/16/2017 6:08:00 AM,2017,5,16
6/16/2016 7:40:00 AM,2016,6,16
7/16/2015 5:20:00 AM,2015,7,16
7/16/2015 8:02:00 PM,2015,7,16
8/16/2016 1:21:00 PM,2016,8,16
1/17/2015 10:34:00 PM,2015,1,17
1/17/2016 12:10:00 AM,2016,1,17
1/17/2018 1:36:00 AM,2018,1,17
3/17/2015 11:38:00 AM,2015,3,17
3/18/2016 11:23:00 PM,2016,3,18
9/19/2015 1:55:00 AM,2015,9,19
12/21/2015 1:57:00 AM,2015,12,21
1/22/2016 12:09:00 PM,2016,1,22
3/24/2017 7:37:00 AM,2017,3,24
5/24/2015 1:59:00 PM,2015,5,24
7/24/2017 10:05:00 AM,2017,7,24
9/24/2017 8:09:00 PM,2017,9,24
1/26/2016 6:38:00 AM,2016,1,26
1/26/2016 3:34:00 PM,2016,1,26
4/26/2016 12:38:00 PM,2016,4,26
8/26/2017 6:42:00 AM,2017,8,26
2/27/2017 5:49:00 PM,2017,2,27
3/27/2015 6:42:00 PM,2015,3,27
4/27/2015 12:16:00 PM,2015,4,27
8/27/2016 10:58:00 PM,2016,8,27
10/27/2015 10:52:00 PM,2015,10,27
12/27/2016 12:34:00 AM,2016,12,27
7/29/2016 6:01:00 AM,2016,7,29
11/29/2015 5:55:00 AM,2015,11,29
5/1/2016 12:17:00 PM,2016,5,1
11/1/2017 9:56:00 AM,2017,11,1
8/3/2015 11:00:00 PM,2015,8,3
10/3/2017 12:47:00 PM,2017,10,3
2/4/2016 2:41:00 PM,2016,2,4
5/4/2017 6:46:00 PM,2017,5,4
6/4/2015 3:59:00 AM,2015,6,4
6/4/2015 1:06:00 PM,2015,6,4
10/4/2016 10:56:00 PM,2016,10,4
12/4/2015 1:38:00 AM,2015,12,4
1/5/2015 4:48:00 PM,2015,1,5
1/5/2018 4:14:00 AM,2018,1,5
6/6/2017 11:22:00 AM,2017,6,6
1/7/2016 9:17:00 AM,2016,1,7
3/7/2015 1:08:00 AM,2015,3,7
9/7/2017 11:35:00 AM,2017,9,7
1/8/2018 6:04:00 AM,2018,1,8
1/8/2018 12:59:00 PM,2018,1,8
7/8/2017 2:13:00 AM,2017,7,8
10/8/2017 11:38:00 PM,2017,10,8
12/9/2015 9:30:00 AM,2015,12,9
4/10/2015 3:22:00 AM,2015,4,10
7/10/2016 8:25:00 PM,2016,7,10
12/10/2016 7:56:00 AM,2016,12,10
8/11/2017 10:24:00 PM,2017,8,11
11/11/2015 1:56:00 PM,2015,11,11
1/13/2017 4:13:00 AM,2017,1,13
9/13/2017 7:33:00 AM,2017,9,13
2/14/2015 10:00:00 PM,2015,2,14
5/14/2016 11:23:00 AM,2016,5,14
11/15/2015 5:30:00 AM,2015,11,15
3/16/2015 10:56:00 AM,2015,3,16
6/16/2017 12:40:00 AM,2017,6,16
10/17/2017 12:40:00 AM,2017,10,17
10/17/2017 11:06:00 PM,2017,10,17
11/17/2016 3:57:00 AM,2016,11,17
